#
#  metacyc 14.6 Pathways link table generated on Mon Dec 6, 2010
#
PWY-5890	menaquinol-10 biosynthesis	vitamin K<sub>2</sub> biosynthesis	menaquinone-10 biosynthesis
PWY-5891	menaquinol-11 biosynthesis	vitamin K<sub>2</sub> biosynthesis	menaquinone-11 biosynthesis
PWY-5892	menaquinol-12 biosynthesis	vitamin K<sub>2</sub> biosynthesis	menaquinone-12 biosynthesis
PWY-5895	menaquinol-13 biosynthesis	vitamin K<sub>2</sub> biosynthesis	menaquinone-13 biosynthesis
PWY-5896	superpathway of menaquinol-10 biosynthesis	vitamin K<sub>2</sub> biosynthesis	superpathway of menaquinone-10 biosynthesis
PWY-5897	superpathway of menaquinol-11 biosynthesis	vitamin K<sub>2</sub> biosynthesis	superpathway of menaquinone-11 biosynthesis
PWY-5898	superpathway of menaquinol-12 biosynthesis	vitamin K<sub>2</sub> biosynthesis	superpathway of menaquinone-12 biosynthesis
PWY-5899	superpathway of menaquinol-13 biosynthesis	vitamin K<sub>2</sub> biosynthesis	superpathway of menaquinone-13 biosynthesis
PWY-6263	superpathway of menaquinol-8 biosynthesis II	vitamin K<sub>2</sub> biosynthesis II	superpathway of menaquinone-8 biosynthesis II
PWY-5027	phylloquinol biosynthesis	vitamin K<sub>1</sub> biosynthesis	phylloquinone biosynthesis
PWY-5863	superpathway of phylloquinol biosynthesis	superpathway of phylloquinone biosynthesis
PWY-1581	plastoquinol biosynthesis	plastoquinone biosynthesis
PWY-5864	superpathway of plastoquinol biosynthesis	superpathway of plastoquinone biosynthesis
PWY-5888	rhodoquinone-10 biosynthesis	
PWY-5889	rhodoquinone-9 biosynthesis	
PWY-5855	ubiquinol-7 biosynthesis (prokaryotic)	ubiquinone-7 biosynthesis (prokaryotic)
PWY-5856	ubiquinol-9 biosynthesis (prokaryotic)	Q9 biosynthesis	ubiquinone-9 biosynthesis (prokaryotic)
PWY-5857	ubiquinol-10 biosynthesis (prokaryotic)	Q10 biosynthesis	ubiquinone-10 biosynthesis (prokaryotic)
PWY-5870	ubiquinol-8 biosynthesis (eukaryotic)	ubiquinone-8 biosynthesis (eukaryotic)
PWY-5871	ubiquinol-9 biosynthesis (eukaryotic)	Q9 biosynthesis	ubiquinone-9 biosynthesis (eukaryotic)
PWY-5872	ubiquinol-10 biosynthesis (eukaryotic)	Q10 biosynthesis	ubiquinone-10 biosynthesis (eukaryotic)
PWY-5873	ubiquinol-7 biosynthesis (eukaryotic)	ubiquinone-7 biosynthesis (eukaryotic)
PWY3O-19	ubiquinol-6 biosynthesis (eukaryotic)	Q-6 biosynthesis	ubiquinone-6 biosynthesis (eukaryotic)
UBISYN-PWY	ubiquinol-8 biosynthesis (prokaryotic)	ubiquinone-8 biosynthesis (prokaryotic)
GLUT-REDOX-PWY	glutathione redox reactions II	
GLUTATHIONESYN-PWY	glutathione biosynthesis	
PWY-4041	&gamma;-glutamyl cycle	glutathione metabolism
PWY-4081	glutathione redox reactions I	
PWY-4121	glutathionylspermidine biosynthesis	
PWY-4181	glutathione amide metabolism	
PWY1G-0	mycothiol biosynthesis	MSH biosynthesis
PWY1G-126	mycothiol oxidation	MSH metabolism
PWY8J2-1	bacillithiol biosynthesis	
THIOREDOX-PWY	thioredoxin pathway	
PWY-5663	tetrahydrobiopterin biosynthesis I	
PWY-5664	tetrahydrobiopterin biosynthesis II	
PWY-5188	tetrapyrrole biosynthesis I	
PWY-5189	tetrapyrrole biosynthesis II	
PWY-6076	1,25-dihydroxyvitamin D<sub>3</sub> biosynthesis	vitamin D<sub>3</sub> biosynthesis
PWY-5521	L-ascorbate biosynthesis V	ascorbic acid biosynthesis	vitamin C biosynthesis
PWY-6415	ascorbate biosynthesis VII	ascorbic acid biosynthesis	vitamin c biosynthesis
PWY-882	ascorbate biosynthesis I (L-galactose pathway)	vitamin C biosynthesis	ascorbic acid biosynthesis	L-ascorbate biosynthesis	Smirnoff-Wheeler pathway
PWY3DJ-35471	L-ascorbate biosynthesis VI	vitamin C biosynthesis	ascorbic acid biosynthesis
PWY4FS-11	ascorbate biosynthesis II (L-gulose pathway)	vitamin C biosynthesis
PWY4FS-12	ascorbate biosynthesis III (VTC2 cycle)	
PWY4FS-13	ascorbate biosynthesis IV (extended VTC2 cycle)	
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	vitamin H biosynthesis
PWY-5005	biotin biosynthesis II	vitamin H biosynthesis
PWY0-1507	biotin biosynthesis from 7-keto-8-aminopelargonate	
PWY-6519	7-keto-8-aminopelargonate biosynthesis I	
PWY-6578	7-keto-8-aminopelargonate biosynthesis II	
PWY-5443	aminopropanol phosphate biosynthesis	1-amino-propan-2-yl phosphate biosynthesis from threonine	(<i>R</i>)-1-amino-2-propanol <i>O</i>-2-phosphate biosynthesis
PWY-5448	aminopropanol biosynthesis	
PWY-5508	adenosylcobalamin biosynthesis from cobyrinate <i>a,c</i>-diamide II	
PWY-5509	adenosylcobalamin biosynthesis from cobyrinate <i>a,c</i>-diamide I	
PWY-5523	5,6-dimethylbenzimidazole biosynthesis	DMB biosynthesis I
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	vitamin B<sub>12</sub> biosynthesis
P381-PWY	adenosylcobalamin biosynthesis II (late cobalt incorporation)	aerobic adenosylcobalamin biosynthesis	vitamin B12 biosynthesis
PWY-5507	adenosylcobalamin biosynthesis I (early cobalt insertion)	anaerobic adenosylcobalamin biosynthesis	vitamin B12 biosynthesis
PWY-6268	adenosylcobalamin salvage from cobalamin	vitamin B<sub>12</sub> biosynthesis
PWY-6269	adenosylcobalamin salvage from cobinamide II	vitamin B<sub>12</sub> biosynthesis
PWY-6167	flavin biosynthesis II (archaea)	
PWY-6168	flavin biosynthesis III (fungi)	
PWY66-366	flavin biosynthesis IV (mammalian)	riboflavin (vitamin B2) metabolism
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	riboflavin, FMN and FAD biosynthesis	vitamin B<sub>2</sub> biosynthesis
1CMET2-PWY	formylTHF biosynthesis I	
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	
PWY-2161	folate polyglutamylation	
PWY-2161B	glutamate removal from folates	
PWY-2201	folate transformations I	
PWY-3841	folate transformations II (plants)	
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis	
PWY-6543	p-aminobenzoate biosynthesis	pABA biosynthesis	plastidial PABA biosynthesis	PABA biosynthesis in plastids
PWY-6612	superpathway of tetrahydrofolate biosynthesis	folic acid biosynthesis	folate biosynthesis	THF biosynthesis
PWY-6613	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	folic acid salvage	folate salvage	THF salvage
PWY-6614	tetrahydrofolate biosynthesis	folic acid biosynthesis	folate biosynthesis	THF biosynthesis
PANTO-PWY	phosphopantothenate biosynthesis I	vitamin B<sub>5</sub> biosynthesis
PWY-3961	phosphopantothenate biosynthesis II	
PWY-6654	phosphopantothenate biosynthesis III	
THISYN-PWY	thiamin biosynthesis I	thiamine biosynthesis	vitamin B<sub>1</sub> biosynthesis
THISYNARA-PWY	thiamine biosynthesis II	thiamin biosynthesis	vitamin B1 biosynthesis	thiamine biosynthesis (plants)
PLPSAL-PWY	pyridoxal 5'-phosphate salvage pathway	vitamin B<sub>6</sub> salvage
PWY-6466	pyridoxal 5'-phosphate biosynthesis II	vitamin B6 biosynthesis
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	vitamin B<sub>6</sub> biosynthesis and salvage
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	vitamin B<sub>6</sub> biosynthesis
PWY-6030	serotonin and melatonin biosynthesis	
PWY-6241	thyroid hormone biosynthesis	
PWY-6575	juvenile hormone III biosynthesis I	JH III biosynthesis	methyl-10R,11-epoxy-3,7,11-trimethyl-2E,6E-dodecadienoate biosynthesis	methyl (2E,6E)-(10R)-10,11-epoxy-3,7,11-trimethyl-2,6-dodecadienoate biosynthesis
PWY-6650	juvenile hormone III biosynthesis II	JH III biosynthesis	methyl-10R,11-epoxy-3,7,11-trimethyl-2E,6E-dodecadienoate biosynthesis	methyl (2E,6E)-(10R)-10,11-epoxy-3,7,11-trimethyl-2,6-dodecadienoate biosynthesis
PWY66-301	catecholamine biosynthesis	dopamine biosynthesis	noradrenaline biosynthesis	adrenaline biosynthesis
ETHYL-PWY	ethylene biosynthesis from methionine	ethene biosynthesis from methionine
PWY-6299	aldehyde oxidation I	
PWY-695	abscisic acid biosynthesis	ABA synthesis
PWY-5271	phaseic acid biosynthesis	abscisate degradation I	abscisic acid degradation I	ABA hydroxylation pathway	abscisic acid hydroxylation pathway	8'-hydroxylation pathway
PWY-5272	abscisic acid glucose ester biosynthesis	abscisic acid inactivation	abscisic acid degradation II	ABA conjugation pathway	abscisic acid conjugation pathway
PWY-1741	IAA conjugate biosynthesis I	indole-3-acetic acid conjugate biosynthesis I	IAA conjugation I
PWY-1822	IAA biosynthesis II	IAA biosynthesis from conjugates	IAA deconjugation	indole-3-acetic acid biosynthesis from conjugates
PWY-1921	IAA biosynthesis III	IAA biosynthesis from conjugates	indole-3-acetic acid biosynthesis from conjugates
PWY-3161	IAA biosynthesis VI (via indole-3-acetamide)	
PWY-5025	IAA biosynthesis IV	
PWY-5026	IAA biosynthesis V	
PWY-581	IAA biosynthesis I	auxin biosynthesis	indole-3-acetic acid biosynthesis	IAA de novo synthesis
PWY-6219	indole-3-acetyl-amino acid biosynthesis	IAA-amino acid biosynthesis	IAA-amino acid conjugates biosynthesis	indole-3-acetyl-amino acid conjugate biosynthesis
PWY-6303	methyl indole-3-acetate interconversion	MeIAA interconversion	Methyl IAA biosynthesis
TRPIAACAT-PWY	tryptophan degradation VII (via indole-3-pyruvate)	tryptophan indole-3-acetate degradation
PWY-2582	brassinosteroid biosynthesis II	brassinosteroid biosynthesis - C-22 oxidation branch
PWY-699	brassinosteroid biosynthesis I	brassinosteroid biosynthesis - early and late C-6 oxidation pathways
PWY-2681	<i>trans</i>-zeatin biosynthesis	<i>trans</i>-cytokinin biosynthesis	AMP-dependent cytokinin biosynthesis
PWY-2781	<i>cis</i>-zeatin biosynthesis	<i>cis</i>-cytokinins biosynthesis	tRNA-dependent cytokinin biosynthesis
PWY-2881	cytokinins 7-<i>N</i>-glucoside biosynthesis	cytokinins conjugates biosynthesis
PWY-2901	cytokinins 9-<i>N</i>-glucoside biosynthesis	
PWY-2902	cytokinins-<i>O</i>-glucoside biosynthesis	
PWY-5967	lupinate biosynthesis	lupinic acid biosynthesis
PWY-5032	<i>ent</i>-kaurene biosynthesis I	
PWY-5034	GA<sub>12</sub> biosynthesis	gibberellin A<sub>12</sub> biosynthesis
PWY-5035	gibberellin biosynthesis III (early C-13 hydroxylation)	
PWY-5036	gibberellin biosynthesis II (early C-3 hydroxylation)	
PWY-5047	gibberellin biosynthesis IV (<i>Gibberella fujikuroi</i>)	GA<sub>3</sub> biosynthesis
PWY-5052	superpathway of gibberellin biosynthesis	
PWY-5053	superpathway of GA<sub>12</sub> biosynthesis	
PWY-5070	gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)	gibberellin biosynthesis I (late C-3 hydroxylation)	gibberellin biosynthesis I (late C-13 hydroxylation)
PWY-6653	<i>ent</i> -kaurene biosynthesis II	<i>ent</i> -kaurene biosynthesis in bryophyta	<i>ent</i> -kaurene biosynthesis in fungi
PWY-6220	jasmonoyl-amino acid conjugates biosynthesis I	JA-amino acid conjugates biosynthesis	jasmonate-amino acid conjugates biosynthesis	jasmonyl-amino acid conjugates biosynthesis	jasmonoyl-amino acid biosynthesis
PWY-6233	jasmonoyl-amino acid conjugates biosynthesis II	jasmonate-amino acid conjugates biosynthesis	JA-amino acid conjugates biosynthesis	jasmonic acid-amino acid conjugates biosynthesis	jasmonoyl-amino acid biosynthesis	jasmonyl-amino acid conjugates biosynthesis
PWY-6235	hydroxyjasmonate sulfate biosynthesis	OHJA sulfate biosynthesis	hydroxyjasmonic acid sulfate biosynthesis
PWY-6297	tuberonate glucoside biosynthesis	
PWY-735	jasmonic acid biosynthesis	jasmonate biosynthesis
KDO-LIPASYN-PWY	KDO<sub>2</sub>-lipid A biosynthesis I	
LIPA-CORESYN-PWY	Lipid A-core biosynthesis	
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	
PWY-401	glycolipid biosynthesis	glycosylglyceride biosynthesis
PWY-4762	superpathway of choline biosynthesis	
PWY-5129	sphingolipid biosynthesis (plants)	ceramide biosynthesis (plants)
PWY-5142	acyl-ACP thioesterase pathway	
PWY-5143	fatty acid activation	acyl-CoA synthetase pathway
PWY-5148	acyl-CoA hydrolysis	acyl-CoA thioesterase pathway
PWY-5884	wax esters biosynthesis I	jojoba wax biosynthesis	liquid seed wax biosynthesis
PWY-5885	wax esters biosynthesis II	WS/DGAT biosynthesis	petunia wax biosynthesis
PWY-6129	dolichol and dolichyl phosphate biosynthesis	
PWY-6453	stigma estolide biosynthesis	
PWY-6648	rhamnolipid biosynthesis	
PWY-782	glycolipid desaturation	fatty acid desaturation	polyunsaturated glycolipid biosynthesis
PWY0-1264	biotin-carboxyl carrier protein assembly	BCCP assembly
PWY3DJ-11281	sphingomyelin metabolism	
PWY3DJ-12	ceramide biosynthesis	
PWYQT-4427	sulfolipid biosynthesis	
SOPHOROSYLOXYDOCOSANOATE-SYN-PWY	sophorosyloxydocosanoate biosynthesis	
SPHINGOLIPID-SYN-PWY	sphingolipid metabolism	
TRIGLSYN-PWY	triacylglycerol biosynthesis	triglyceride biosynthesis	Kennedy pathway	TAG biosynthesis
PWY-3385	choline biosynthesis I	
PWY-3542	choline biosynthesis II	
PWY-3561	choline biosynthesis III	
FASYN-ELONG-PWY	fatty acid elongation -- saturated	
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	
PWY-4381	fatty acid biosynthesis initiation I	de novo fatty acid biosynthesis, initial reactions
PWY-5080	very long chain fatty acid biosynthesis	VLCFAs biosynthesis
PWY-5156	superpathway of fatty acid biosynthesis II (plant)	
PWY-5965	fatty acid biosynthesis initiation III	
PWY-5966	fatty acid biosynthesis initiation II	
PWY-5970	fatty acids biosynthesis (yeast)	type I fatty acids biosynthesis
PWY-5973	<i>cis</i>-vaccenate biosynthesis	<i>cis</i> vaccenic acid acid biosynthesis
PWY-5997	&alpha;-linolenate biosynthesis	
PWY-6113	superpathway of mycolate biosynthesis	
PWY-6284	superpathway of unsaturated fatty acids biosynthesis (<i>E. coli</i>)	
PWY-6285	superpathway of fatty acids biosynthesis (<i>E. coli</i>)	
PWY-6465	&omega;-hydroxylation of caprate and laurate	
PWY-6468	&omega;- hydroxylation of laurate	
PWY0-862	<i>cis</i>-dodecenoyl biosynthesis	fatty acid elongation -- unsaturated
PWYG-321	mycolate biosynthesis	
PWY-5998	&gamma;-linolenate biosynthesis I (plants)	
PWY-6000	&gamma;-linolenate biosynthesis II (animals)	
PWY-5995	linoleate biosynthesis I (plants)	
PWY-6001	linoleate biosynthesis II (animals)	
PWY-5147	oleate biosynthesis I (plants)	stearoyl-ACP desaturation pathway
PWY-5996	oleate biosynthesis II (animals)	
PWY-6429	ricinoleate biosynthesis	ricinoleic acid biosynthesis
PWY-5971	palmitate biosynthesis II (bacteria and plants)	palmitic acid biosynthesis	de novo lipogenesis
PWY-5994	palmitate biosynthesis I (animals)	palmitic acid biosynthesis	de novo lipogenesis
PWY-5366	palmitoleate biosynthesis II	palmitoleic acid biosynthesis
PWY-6282	palmitoleate biosynthesis I	palmitoleic acid biosynthesis I
PWY-5972	stearate biosynthesis I (animals)	stearic acid biosynthesis
PWY-5989	stearate biosynthesis II (plants)	stearic acid biosynthesis
PWY-5353	arachidonate and eicosapentaenoate biosynthesis	arachidonic acid and eicosapentaenoic acid biosynthesis
PWY-5361	&Delta;5-eicosenoate biosynthesis	&Delta;5-eicosenoic acid biosynthesis
PWY-5362	&Delta;6-hexadecenoate biosynthesis	&Delta;6-hexadecenoic acid biosynthesis
PWY-5367	petroselinate biosynthesis	petroselinic acid biosynthesis
PWY-6013	crepenynic acid biosynthesis	crepenynate biosynthesis
PWY-6014	vernolic acid biosynthesis	vernolate biosynthesis
PWY-6433	hydroxylated fatty acid biosynthesis (plants)	
PWY-6598	sciadonic acid biosynthesis	5,11,14-eicosatrienoic acid biosynthesis	5,11,14-eicosatrienoate biosynthesis
PWY-6603	dicranin biosynthesis	9,12,15-octadecatrien-6-ynoic acid biosynthesis
PWY-5368	dimorphecolate biosynthesis	dimorphecolic acid biosynthesis
PWY-5373	calendate biosynthesis	calendic acid biosynthesis
PWY-5374	punicic acid biosynthesis	
PWY-5375	&alpha;-eleostearic acid biosynthesis	
PWY-4942	cyclopropane and cyclopropene fatty acid biosynthesis	
PWY0-541	cyclopropane fatty acid (CFA) biosynthesis	
PHOSLIPSYN-PWY	phospholipid biosynthesis I	phospholipid biosynthesis
PHOSLIPSYN2-PWY	phospholipid biosynthesis II	phosphoglyceride biosynthesis
PWY-6141	archaetidylserine and archaetidylethanolamine biosynthesis	
PWY-6349	CDP-archaeol biosynthesis	
PWY-6350	archaetidylinositol biosynthesis	
PWY-6352	3-phosphoinositide biosynthesis	phosphatidylinositol-3,4-bisphosphate biosynthesis	phosphatidylinositol 3-phosphate biosynthesis	phosphatidylinositol-3,4,5-triphosphate biosynthesis
PWY-6367	D-<i>myo</i>-inositol-5-phosphate metabolism	
PWY-6371	superpathway of inositol phosphate compounds	
PWY-762	phospholipid desaturation	fatty acid desaturation	polyunsaturated phospholipid biosynthesis
PWY-5269	cardiolipin biosynthesis II	
PWY-5668	cardiolipin biosynthesis I	
PWY-5667	CDP-diacylglycerol biosynthesis I	CDP-diacylglycerol biosynthesis
PWY-5981	CDP-diacylglycerol biosynthesis III	
PWY0-1319	CDP-diacylglycerol biosynthesis II	
PWY3O-450	phosphatidylcholine biosynthesis I	
PWY4FS-2	phosphatidylcholine biosynthesis II	
PWY4FS-3	phosphatidylcholine biosynthesis III	
PWY4FS-4	phosphatidylcholine biosynthesis IV	
PWY-5669	phosphatidylethanolamine biosynthesis I	
PWY-6273	phosphatidylethanolamine biosynthesis III	
PWY4FS-6	phosphatidylethanolamine biosynthesis II	
PWY-6580	L-1-phosphatidyl-inositol biosynthesis (Mycobacteria)	
PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	
ERGOSTEROL-SYN-PWY	superpathway of ergosterol biosynthesis	
PWY-2541	plant sterol biosynthesis	
PWY-6032	cardenolide biosynthesis	
PWY-6036	cardenolide glucosides biosynthesis	
PWY-6061	bile acid biosynthesis, neutral pathway	bile acid biosynthesis (classic pathway)
PWY-6074	zymosterol biosynthesis	
PWY-6075	ergosterol biosynthesis	
PWY-6132	lanosterol biosynthesis	
PWY-6424	sitosterol biosynthesis	C24-alkyl sterol turnover
PWY66-3	cholesterol biosynthesis II (via 24,25-dihydrolanosterol)	
PWY66-341	cholesterol biosynthesis I	
PWY66-4	cholesterol biosynthesis III (via desmosterol)	
PWY66-5	superpathway of cholesterol biosynthesis	
PPGPPMET-PWY	ppGpp biosynthesis	guanosine 3'-diphosphate 5'-diphosphate biosynthesis
PWY-6100	L-carnitine biosynthesis	(<i>R</i>)-carnitine biosynthesis
PWY-6158	creatine-phosphate biosynthesis	
PWY-6405	Rapoport-Luebering glycolytic shunt	
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	
PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	
PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	
PWY-6123	inosine-5'-phosphate biosynthesis I	IMP biosynthesis I
PWY-6124	inosine-5'-phosphate biosynthesis II	IMP biosynthesis II
DENOVOPURINE2-PWY	purine nucleotides <i>de novo</i> biosynthesis I	
PWY-6125	guanosine nucleotides <i>de novo</i> biosynthesis	
PWY-6126	adenosine nucleotides <i>de novo</i> biosynthesis	
PWY-841	purine nucleotides <i>de novo</i> biosynthesis II	purine biosynthesis 2
P1-PWY	purine and pyrimidine metabolism	
PWY-5043	purine nucleosides salvage II (plant)	purine recycle pathways
SALVPURINE2-PWY	xanthine and xanthosine salvage	
P121-PWY	adenine and adenosine salvage I	purine salvage	salvage pathway of adenosine nucleosides	adenosine nucleosides salvage I
PWY-6605	adenine and adenosine salvage II	adenosine nucleosides salvage II
PWY-6609	adenine and adenosine salvage III	adenosine nucleotides salvage III
PWY-6610	adenine and adenosine salvage IV	adenosine nucleotides salvage IV
PWY-6611	adenine and adenosine salvage V	adenosine nucleosides salvage V
PWY-6619	adenine and adenosine salvage VI	
PWY-6599	guanine and guanosine salvage II	
PWY-6618	guanine and guanosine salvage III	
PWY-6620	guanine and guanosine salvage I	
PWY-5687	pyrimidine ribonucleotides interconversion	pyrimidine biosynthesis
PWY-6545	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	
PWY0-166	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	deoxypyrimidine nucleotide/nucleoside metabolism
PWY-5686	uridine-5'-phosphate biosynthesis	pyrimidine biosynthesis	<i>de novo</i> biosynthesis of uridine-5'-phosphate	<i>de novo</i> biosynthesis of uridine-5'-monophosphate
PWY0-162	pyrimidine ribonucleotides <i>de novo</i> biosynthesis	pyrimidine biosynthesis
PWY0-163	salvage pathways of pyrimidine ribonucleotides	pyrimidine ribonucleotide/ribonucleoside metabolism
PWY0-181	salvage pathways of pyrimidine deoxyribonucleotides	deoxypyrimidine nucleotide/nucleoside metabolism
PWY-5109	2-methylbutyrate biosynthesis	
PWY-5389	methylthiopropionate biosynthesis	
PWY-5662	glucosylglycerate biosynthesis	
PWY-5670	epoxysqualene biosynthesis	
PWY-6270	isoprene biosynthesis	
PWY-6481	L-dopachrome biosynthesis	melanin biosynthesis (proximal phase)
PWY-6498	eumelanin biosynthesis	melanochrome biosynthesis	melanogenesis
PWY-6657	polyhydroxydecanoate biosynthesis	medium chain length polyhydroxyalkanoate biosynthesis
PWY1-3	polyhydroxybutyrate biosynthesis	PHB biosynthesis
PWY-6153	autoinducer AI-2 biosynthesis I	
PWY-6154	autoinducer AI-2 biosynthesis II (<i>Vibrio</i>)	
PWY-6157	autoinducer AI-1 biosynthesis	
PWY-6053	dimethylsulfoniopropionate biosynthesis III (algae)	DMSP biosynthesis
PWY-6054	dimethylsulfoniopropionate biosynthesis I (Wollastonia)	DMSP biosynthesis
PWY-6055	dimethylsulfoniopropionate biosynthesis II (Spartina)	DMSP biosynthesis
PWY-5656	mannosylglycerate biosynthesis I	
PWY-5658	mannosylglycerate biosynthesis II	
PWY0-661	PRPP biosynthesis II	5-phosphoribosyl 1-pyrophosphate biosynthesis
PWY0-662	PRPP biosynthesis I	5-phosphoribosyl 1-pyrophosphate biosynthesis
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	
ARGSPECAT-PWY	spermine biosynthesis	
GLYCGREAT-PWY	glycine degradation (creatine biosynthesis)	glycine degradation II	glycine degradation
P101-PWY	ectoine biosynthesis	
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	polyamn
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	spermidine biosynthesis	putrescine biosynthesis	polyamine biosynthesis I	aminopropylcadaverine biosynthesis
PWY-5695	urate biosynthesis/inosine 5'-phosphate degradation	ureide biogenesis	inosine 5'-phosphate degradation	IMP degradation	urate biosynthesis
PWY-5907	homospermidine biosynthesis	polyamine biosynthesis	triaminic polyamine biosynthesis
PWY-6173	histamine biosynthesis	
PWY-6456	serinol biosynthesis	2-amino-1,3-propanediol biosynthesis
PWY-6562	norspermidine biosynthesis	<i>sym</i>-norspermidine biosynthesis
PWY-6565	superpathway of polyamine biosynthesis III	
PWY0-1303	aminopropylcadaverine biosynthesis	
PWY0-823	arginine degradation III (arginine decarboxylase/agmatinase pathway)	
TRYPANOSYN-PWY	trypanothione biosynthesis	
URSIN-PWY	ureide biosynthesis	ureide biogenesis
BETSYN-PWY	glycine betaine biosynthesis I (Gram-negative bacteria)	
CHOLINE-BETAINE-ANA-PWY	choline degradation I	choline betaine anabolism
P541-PWY	glycine betaine biosynthesis IV (from glycine)	betaine biosynthesis from glycine
P542-PWY	choline-<i>O</i>-sulfate degradation	choline sulfate degradation
PWY-3722	glycine betaine biosynthesis II (Gram-positive bacteria)	
PWY-4021	&beta;-alanine betaine biosynthesis	
PWY-6004	glycine betaine biosynthesis V (from glycine)	betaine biosynthesis from glycine
PWY1F-353	glycine betaine biosynthesis III (plants)	glycine betaine biosynthesis
PWY-40	putrescine biosynthesis I	
PWY-43	putrescine biosynthesis II	
PWY-46	putrescine biosynthesis III	ODC pathway
PWY-6305	putrescine biosynthesis IV	putrescine biosynthesis in plants	ODC and ADC putrescine biosynthesis
BSUBPOLYAMSYN-PWY	spermidine biosynthesis I	arginine degradation to spermidine	spermidine biosynthesis
PWY-6559	spermidine biosynthesis II	
UDPNACETYLGALSYN-PWY	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II	UDP-<i>N</i>-acetylgalactosamine biosynthesis
PWY-4161	DIBOA / DIMBOA biosynthesis	benzoxazinoids biosynthesis
PWY-4401	benzoxazinoid glucosides biosynthesis	HDMBOA-Glc biosynthesis	DIMBOA-Glc biosynthesis	DIBOA-Glc biosynthesis
PWY-5751	phenylethanol biosynthesis	phenyacetaldehyde biosynthesis	phenylacetaldehyde and phenylethanol biosynthesis
PWY-5826	hypoglycin biosynthesis	
PWY-5875	staphyloxanthin biosynthesis	
PWY-5935	tuberculosinol biosynthesis	
PWY-5954	(1'<i>S</i>,5'<i>S</i>)-averufin biosynthesis	
PWY-5955	versicolorin B biosynthesis	
PWY-5956	sterigmatocystin biosynthesis	
PWY-5959	aflatoxins B<sub>1</sub> and G<sub>1</sub> biosynthesis	
PWY-5960	aflatoxins B<sub>2</sub> and G<sub>2</sub> biosynthesis	
PWY-5961	superpathway of aflatoxin biosynthesis	
PWY-5975	furaneol biosynthesis	HDMF biosynthesis	4-hydroxy-2,5-dimethyl-3(2H)-furanone biosynthesis
PWY-5979	3-amino-5-hydroxybenzoate biosynthesis	aminoshikimate pathway
PWY-6068	indican biosynthesis	
PWY-6069	indigo biosynthesis	
PWY-6585	methylketone biosynthesis	methyl ketone biosynthesis
PWY-6644	fluoroacetate and fluorothreonine biosynthesis	
PWY-5629	isopenicillin N biosynthesis	
PWY-5630	penicillin K biosynthesis	
PWY-5631	deacetylcephalosporin C biosynthesis	
PWY-5632	cephalosporin C biosynthesis	
PWY-5633	cephamycin C biosynthesis	
PWY-5634	superpathway of penicillin, cephalosporin and cephamycin biosynthesis	
PWY-5679	clavulanate biosynthesis	
PWY-5737	(5<i>R</i>)-carbapenem biosynthesis	(<i>R</i>)-1-carbapen-2-em-3-carboxylate biosynthesis	(5<i>R</i>)-carbapenem-3-carboxylate biosynthesis
PWY-5757	fosfomycin biosynthesis	
PWY-5770	phenazine-1-carboxylate biosynthesis	
PWY-5776	2-hydroxyphenazine biosynthesis	
PWY-5818	validamycin A biosynthesis	
PWY-5887	albaflavenone biosynthesis	
PWY-5929	puromycin biosynthesis	
PWY-5930	terpentecin biosynthesis	
PWY-5940	streptomycin biosynthesis	
PWY-5984	rifamycin B biosynthesis	
PWY-5993	superpathway of rifamycin B biosynthesis	
PWY-6003	gramicidin S biosynthesis	
PWY-6322	phosphinothricin tripeptide biosynthesis	PTT biosynthesis	bialaphos biosynthesis
PWY-6324	rebeccamycin biosynthesis	
PWY-6345	K-252 biosynthesis	K-252c biosynthesis	K-252b biosynthesis	K-252a biosynthesis	K-252d biosynthesis
PWY-6346	staurosporine biosynthesis	
PWY-6511	3-methylarginine biosynthesis	
PWY1A0-6325	actinorhodin biosynthesis	
