#
#  ecocyc 14.6 Reactions link table generated on Mon Dec 6, 2010
#
ADENYLYLSULFKIN-RXN	2.7.1.25
ALLOSE-KINASE-RXN	2.7.1.55
COBINAMIDEKIN-RXN	2.7.1.156
CYTIDINEKIN-RXN	2.7.1.-
DEHYDDEOXGALACTKIN-RXN	2.7.1.58
DEOXYGLUCONOKIN-RXN	2.7.1.45
DEPHOSPHOCOAKIN-RXN	2.7.1.24
DIACYLGLYKIN-RXN	2.7.1.107
DURIDKI-RXN	2.7.1.21
FRUCTOKINASE-RXN	2.7.1.4
FUCULOKIN-RXN	2.7.1.51
GALACTOKIN-RXN	2.7.1.6
GKI-RXN	2.7.1.165
GLUCOKIN-RXN	2.7.1.2
GLUCONOKIN-RXN	2.7.1.12
GLY3KIN-RXN	2.7.1.31
GLYCEROL-KIN-RXN	2.7.1.30
GUANOSINEKIN-RXN	2.7.1.73
HOMOSERKIN-RXN	2.7.1.39
INOSINEKIN-RXN	2.7.1.73
LYXK-RXN	2.7.1.53
MANNKIN-RXN	2.7.1.7
N-ACETYLGLUCOSAMINE-KINASE-RXN	2.7.1.59
NAD-KIN-RXN	2.7.1.23
NANK-RXN	2.7.1.60
OHMETPYRKIN-RXN	2.7.1.49
PANTOTHENATE-KIN-RXN	2.7.1.33
PEPDEPHOS-RXN	2.7.1.40
PNKIN-RXN	2.7.1.-
PSEUDOURIDINE-KINASE-RXN	2.7.1.83
PYRAMKIN-RXN	2.7.1.35
PYRIDOXKIN-RXN	2.7.1.35
RHAMNULOKIN-RXN	2.7.1.5
RIBOFLAVINKIN-RXN	2.7.1.26
RIBOKIN-RXN	2.7.1.15
RIBOSYLNICOTINAMIDE-KINASE-RXN	2.7.1.22
RXN0-382	2.7.1.-
RXN0-4341	2.7.1.167
RXN0-4621	2.7.1.-
RXN0-5116	2.7.1.16
RXN0-5121	2.7.1.-
RXN0-5123	2.7.1.-
SHIKIMATE-KINASE-RXN	2.7.1.71
TAGAKIN-RXN	2.7.1.144
TETRAACYLDISACC4KIN-RXN	2.7.1.130
THIAZOLSYN3-RXN	2.7.1.50
THIKIN-RXN	2.7.1.89
THYKI-RXN	2.7.1.21
URKI-RXN	2.7.1.48
XYLULOKIN-RXN	2.7.1.17
2.7.10.1-RXN	2.7.10.1
2.7.10.2-RXN	2.7.10.2
PHOSICITDEHASE-RXN	2.7.11.5
PROTEIN-KINASE-RXN	2.7.11.1
RXN0-5211	2.7.11.-
ACETATEKIN-RXN	2.7.2.1
ACETYLGLUTKIN-RXN	2.7.2.8
ASPARTATEKIN-RXN	2.7.2.4
CARBAMATE-KINASE-RXN	2.7.2.2
GLUTKIN-RXN	2.7.2.11
PHOSGLYPHOS-RXN	2.7.2.3
PROPKIN-RXN	2.7.2.15
2.7.4.22-RXN	2.7.4.22
ADENYL-KIN-RXN	2.7.4.3
CDPKIN-RXN	2.7.4.6
CMPKI-RXN	2.7.4.14
DADPKIN-RXN	2.7.4.6
DCDPKIN-RXN	2.7.4.6
DGDPKIN-RXN	2.7.4.6
DTDPKIN-RXN	2.7.4.6
DTMPKI-RXN	2.7.4.9
DUDPKIN-RXN	2.7.4.6
GDPKIN-RXN	2.7.4.6
GMKALT-RXN	2.7.4.12
GUANYL-KIN-RXN	2.7.4.8
NUCLEOSIDE-DIP-KIN-RXN	2.7.4.6
POLYPHOSPHATE-KINASE-RXN	2.7.4.1
PYRIMSYN3-RXN	2.7.4.7
RXN-11832	2.7.4.-
RXN0-1401	2.7.4.23
THI-P-KIN-RXN	2.7.4.16
UDPKIN-RXN	2.7.4.6
GDPPYPHOSKIN-RXN	2.7.6.5
GTPPYPHOSKIN-RXN	2.7.6.5
H2PTERIDINEPYROPHOSPHOKIN-RXN	2.7.6.3
PRPPSYN-RXN	2.7.6.1
2.7.7.1-RXN	2.7.7.1
2.7.7.13-RXN	2.7.7.13
2.7.7.60-RXN	2.7.7.60
2.7.7.61-RXN	2.7.7.61
2.7.7.8-RXN	2.7.7.8
CDPDIGLYSYN-RXN	2.7.7.41
COBINPGUANYLYLTRANS-RXN	2.7.7.62
CPM-KDOSYNTH-RXN	2.7.7.38
DHBAMPLIG-RXN	2.7.7.58
DNA-DIRECTED-DNA-POLYMERASE-RXN	2.7.7.7
DNA-DIRECTED-RNA-POLYMERASE-RXN	2.7.7.6
DTDPGLUCOSEPP-RXN	2.7.7.24
FADSYN-RXN	2.7.7.2
GALACTURIDYLYLTRANS-RXN	2.7.7.12
GLUC1PADENYLTRANS-RXN	2.7.7.27
GLUC1PURIDYLTRANS-RXN	2.7.7.9
GSADENYLATION-RXN	2.7.7.42
NAG1P-URIDYLTRANS-RXN	2.7.7.23
NICONUCADENYLYLTRAN-RXN	2.7.7.18
PANTEPADENYLYLTRAN-RXN	2.7.7.3
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	2.7.7.19
RXN-8654	2.7.7.63
RXN-8655	2.7.7.63
RXN-9789	2.7.7.-
RXN0-4342	2.7.7.70
RXN0-5021	2.7.7.-
RXN0-5131	2.7.7.-
RXN0-5208	2.7.7.-
RXN0-5209	2.7.7.-
RXN0-5291	2.7.7.-
RXN0-5359	2.7.7.65
RXN0-5515	2.7.7.41
RXN0-6254	2.7.7.-
RXN0-6481	2.7.7.56
RXN0-6482	2.7.7.56
RXN0-801	2.7.7.59
SULFATE-ADENYLYLTRANS-RXN	2.7.7.4
TRNA-ADENYLYLTRANSFERASE-RXN	2.7.7.25
TRNA-CYTIDYLYLTRANSFERASE-RXN	2.7.7.21
TRNA-NUCLEOTIDYLTRANSFERASE-RXN	2.7.7.56
URITRANS-RXN	2.7.7.59
2.7.8.25-RXN	2.7.8.25
CARDIOLIPSYN-RXN	2.7.8.-
COBALAMIN5PSYN-RXN	2.7.8.26
COBALAMINSYN-RXN	2.7.8.26
HOLO-ACP-SYNTH-RXN	2.7.8.7
PGLYCEROLTRANSI-RXN	2.7.8.20
PHOSNACMURPENTATRANS-RXN	2.7.8.13
PHOSPHAGLYPSYN-RXN	2.7.8.5
PHOSPHASERSYN-RXN	2.7.8.8
RXN-5781	2.7.8.2
RXN0-3521	2.7.8.30
2.7.9.3-RXN	2.7.9.3
PEPSYNTH-RXN	2.7.9.2
2.8.1.6-RXN	2.8.1.6
MERCAPYSTRANS-RXN	2.8.1.2
RXN0-308	2.8.1.7
RXN0-6359	2.8.1.-
RXN0-6385	2.8.1.-
RXN0-949	2.8.1.8
THIOSULFATE-SULFURTRANSFERASE-RXN	2.8.1.1
TRNA-S-TRANSFERASE-RXN	2.8.1.4
ACECOATRANS-RXN	2.8.3.8
ACETOACETYL-COA-TRANSFER-RXN	2.8.3.-
CITTRANS-RXN	2.8.3.10
RXN0-1382	2.8.3.16
RXN0-268	2.8.3.-
RXN0-3601	2.8.3.-
2.9.1.1-RXN	2.9.1.1
RXN0-2622	3.1.-
RXN0-5509	3.1.-.-
RXN0-6381	3.1.-.-
6PGLUCONOLACT-RXN	3.1.1.31
ACETYLESTERASE-RXN	3.1.1.6
AMINOCYL-TRNA-HYDROLASE-RXN	3.1.1.29
CARBOXYLESTERASE-RXN	3.1.1.1
GLUCONOLACT-RXN	3.1.1.17
LYSOPHOSPHOLIPASE-RXN	3.1.1.5
MCPMETEST-RXN	3.1.1.61
MCPTAP-RXN	3.1.1.-
MCPTAR-RXN	3.1.1.-
MCPTRG-RXN	3.1.1.-
MCPTSR-RXN	3.1.1.-
PHOSPHOLIPASE-A1-RXN	3.1.1.32
RXN-11483	3.1.1.-
RXN0-5214	3.1.1.-
RXN0-5216	3.1.1.-
3.1.11.1-RXN	3.1.11.1
3.1.11.2-RXN	3.1.11.2
3.1.11.6-RXN	3.1.11.6
RXN0-2605	3.1.11.5
RXN0-4961	3.1.11.-
RXN0-5039	3.1.11.-
3.1.13.1-RXN	3.1.13.1
3.1.13.3-RXN	3.1.13.3
3.1.13.5-RXN	3.1.13.5
RXN0-4222	3.1.13.1
RXN0-4223	3.1.13.-
RXN0-6479	3.1.13.1
RXN0-6483	3.1.13.5
RXN0-6484	3.1.13.5
RXN0-6524	3.1.13.1
RXN0-6525	3.1.13.1
3.1.2.21-RXN	3.1.2.21
ACYL-COA-HYDROLASE-RXN	3.1.2.20
GLYOXII-RXN	3.1.2.6
RXN-9311	3.1.2.-
RXN-9549	3.1.2.14
RXN-9550	3.1.2.14
RXN-9555	3.1.2.14
RXN0-5390	3.1.2.-
S-FORMYLGLUTATHIONE-HYDROLASE-RXN	3.1.2.12
THIOESTER-RXN	3.1.2.2
3.1.21.1-RXN	3.1.21.1
3.1.21.2-RXN	3.1.21.2
3.1.21.3-RXN	3.1.21.3
3.1.21.7-RXN	3.1.21.7
RXN0-2941	3.1.21.-
RXN0-2942	3.1.21.-
3.1.22.4-RXN	3.1.22.4
RXN0-2621	3.1.25.-
3.1.26.12-RXN	3.1.26.12
3.1.26.3-RXN	3.1.26.3
3.1.26.4-RXN	3.1.26.4
3.1.26.5-RXN	3.1.26.5
RXN0-6478	3.1.26.12
RXN0-6480	3.1.26.5
RXN0-6485	3.1.26.12
RXN0-6521	3.1.26.12
RXN0-6522	3.1.26.12
RXN0-6523	3.1.26.12
RXN0-6528	3.1.26.1
RXN0-6529	3.1.26.1
3.1.27.6-RXN	3.1.27.6
RXN0-5361	3.1.27.-
RXN0-6526	3.1.27.6
RXN0-6527	3.1.27.6
3-NUCLEOTID-RXN	3.1.3.6
3.1.3.16-RXN	3.1.3.16
3.1.3.68-RXN	3.1.3.68
3.1.3.74-RXN	3.1.3.74
325-BISPHOSPHATE-NUCLEOTIDASE-RXN	3.1.3.7
5-NUCLEOTID-RXN	3.1.3.5
6-PHYT-RXN	3.1.3.26
ACID-PHOSPHATASE-RXN	3.1.3.2
ALKAPHOSPHA-RXN	3.1.3.1
AMP-DEPHOSPHORYLATION-RXN	3.1.3.5
DEPHOSICITDEHASE-RXN	3.1.3.-
F16BDEPHOS-RXN	3.1.3.11
GLUCOSE-1-PHOSPHAT-RXN	3.1.3.10
GLYCEROL-2-PHOSPHATASE-RXN	3.1.3.19
GPH-RXN	3.1.3.18
HISTIDPHOS-RXN	3.1.3.15
KDO-8PPHOSPHAT-RXN	3.1.3.45
NADPPHOSPHAT-RXN	3.1.3.-
PGPPHOSPHA-RXN	3.1.3.27
PROTEIN-TYROSINE-PHOSPHATASE-RXN	3.1.3.48
RIBAZOLEPHOSPHAT-RXN	3.1.3.73
RXN-5822	3.1.3.2
RXN-7607	3.1.3.5
RXN-7609	3.1.3.5
RXN0-1001	3.1.3.8
RXN0-312	3.1.3.-
RXN0-3741	3.1.3.-
RXN0-4361	3.1.3.82
RXN0-5114	3.1.3.3
RXN0-5185	3.1.3.-
RXN0-5186	3.1.3.-
RXN0-5187	3.1.3.-
RXN0-5292	3.1.3.-
RXN0-5408	3.1.3.25
SUGAR-PHOSPHATASE-RXN	3.1.3.23
TREHALOSEPHOSPHA-RXN	3.1.3.12
XMPXAN-RXN	3.1.3.5
3.1.4.14-RXN	3.1.4.14
CYCPHOSDIESTER-RXN	3.1.4.16
GLYCPDIESTER-RXN	3.1.4.46
GSDEADENYLATION-RXN	
RXN0-4181	3.1.4.52
RXN0-5038	3.1.4.53
DGTPTRIPHYDRO-RXN	3.1.5.1
ARYLSULFAT-RXN	3.1.6.1
PPGPPSYN-RXN	3.1.7.2
RXN0-6427	3.1.7.2
3.2.1.17-RXN	3.2.1.17
3.2.1.21-RXN	3.2.1.21
3.2.1.37-RXN	3.2.1.37
3.2.1.52-RXN	3.2.1.52
6-PHOSPHO-BETA-GLUCOSIDASE-RXN	3.2.1.86
ALPHA-AMYL-RXN	3.2.1.1
ALPHAGALACTOSID-RXN	3.2.1.22
BETA-GLUCURONID-RXN	3.2.1.31
BETAGALACTOSID-RXN	3.2.1.23
GDP-GLUCOSIDASE-RXN	3.2.1.42
GDPMANMANHYDRO-RXN	3.2.1.-
MALTODEXGLUCOSID-RXN	3.2.1.20
RXN-2043	3.2.1.4
RXN0-4082	3.2.1.14
RXN0-5001	3.2.1.-
RXN0-5146	3.2.1.33
RXN0-5181	3.2.1.1
RXN0-5183	3.2.1.20
RXN0-5190	3.2.1.-
RXN0-5226	3.2.1.52
RXN0-5295	3.2.1.86
RXN0-5297	3.2.1.86
RXN0-5363	3.2.1.-
RXN0-5395	3.2.1.-
TRE6PHYDRO-RXN	3.2.1.93
TREHALA-RXN	3.2.1.28
3.2.2.21-RXN	3.2.2.21
ADENOSINE-NUCLEOSIDASE-RXN	3.2.2.7
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	3.2.2.9
AMP-NUCLEOSID-RXN	3.2.2.4
INOSINE-NUCLEOSIDASE-RXN	3.2.2.2
METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN	3.2.2.16
NADNUCLEOSID-RXN	3.2.2.5
NMNNUCLEOSID-RXN	3.2.2.14
RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN	3.2.2.8
RXN0-1922	3.2.2.28
RXN0-2584	3.2.2.27
RXN0-2602	3.2.2.23
RXN0-361	3.2.2.-
RXN0-363	3.2.2.1
RXN0-366	3.2.2.1
RXN0-5189	3.2.2.20
URIDINE-NUCLEOSIDASE-RXN	3.2.2.3
ISOCHORMAT-RXN	3.3.2.1
RXN0-3364	3.4.-.-
RXN0-3461	3.4.-.-
RXN0-5407	3.4.-.-
3.4.11.1-RXN	3.4.11.1
3.4.11.18-RXN	3.4.11.18
3.4.11.2-RXN	3.4.11.2
3.4.11.4-RXN	3.4.11.4
3.4.11.9-RXN	3.4.11.9
RXN0-3261	3.4.11.-
RXN0-5051	3.4.11.-
RXN0-5052	3.4.11.-
RXN0-5195	3.4.11.-
RXN0-5204	3.4.11.23
3.4.13.21-RXN	3.4.13.21
3.4.13.22-RXN	3.4.13.22
3.4.13.3-RXN	3.4.13.3
3.4.13.9-RXN	3.4.13.9
3.4.15.5-RXN	3.4.15.5
3.4.16.4-RXN	3.4.16.4
RXN-11302	3.4.16.4
RXN0-5227	3.4.17.13
3.4.19.12-RXN	3.4.19.12
RXN0-3241	3.4.19.-
3.4.21.102-RXN	3.4.21.102
3.4.21.53-RXN	3.4.21.53
3.4.21.83-RXN	3.4.21.83
3.4.21.89-RXN	3.4.21.89
3.4.21.92-RXN	3.4.21.92
RXN0-3182	3.4.21.-
RXN0-3201	3.4.21.-
RXN0-5103	3.4.21.-
3.4.21.87-RXN	3.4.23.49
3.4.23.36-RXN	3.4.23.36
3.4.23.43-RXN	3.4.23.43
3.4.24.55-RXN	3.4.24.55
3.4.24.70-RXN	3.4.24.70
RXN0-3221	3.4.24.-
3.5.1.28-RXN	3.5.1.28
3.5.1.88-RXN	3.5.1.88
ACETYLORNDEACET-RXN	3.5.1.16
ASPARAGHYD-RXN	3.5.1.1
CHEBDEAMID-RXN	3.5.1.44
CHEBTAPD-RXN	3.5.1.-
CHEBTARD-RXN	3.5.1.-
CHEBTRGD-RXN	3.5.1.-
CHEBTSRD-RXN	3.5.1.-
FORMYLTHFDEFORMYL-RXN	3.5.1.10
GLUTAMIN-RXN	3.5.1.2
GSPAMID-RXN	3.5.1.78
NAG6PDEACET-RXN	3.5.1.25
NICOTINAMID-RXN	3.5.1.19
NMNAMIDOHYDRO-RXN	3.5.1.42
PYRAZIN-RXN	3.5.1.-
RXN0-3942	3.5.1.94
RXN0-5040	3.5.1.-
RXN0-5225	3.5.1.28
SUCCDIAMINOPIMDESUCC-RXN	3.5.1.18
SUCCGLUDESUCC-RXN	3.5.1.96
UDPACYLGLCNACDEACETYL-RXN	3.5.1.108
ALLANTOINASE-RXN	3.5.2.5
BETA-LACTAMASE-RXN	3.5.2.6
DIHYDROOROT-RXN	3.5.2.3
RXN0-275	3.5.2.-
AGMATIN-RXN	3.5.3.11
ALLANTOATE-DEIMINASE-RXN	3.5.3.9
SUCCARGDIHYDRO-RXN	3.5.3.23
URUR-RXN	3.5.3.-
ADENINE-DEAMINASE-RXN	3.5.4.2
ADENODEAMIN-RXN	3.5.4.4
AMP-DEAMINASE-RXN	3.5.4.6
CYTDEAM-RXN	3.5.4.1
CYTIDEAM-RXN	3.5.4.14
CYTIDEAM2-RXN	3.5.4.5
DCTP-DEAM-RXN	3.5.4.13
GTP-CYCLOHYDRO-I-RXN	3.5.4.16
GTP-CYCLOHYDRO-II-RXN	3.5.4.25
GUANINE-DEAMINASE-RXN	3.5.4.3
GUANOSINE-DEAMINASE-RXN	3.5.4.15
HISTCYCLOHYD-RXN	3.5.4.19
IMPCYCLOHYDROLASE-RXN	3.5.4.10
METHENYLTHFCYCLOHYDRO-RXN	3.5.4.9
RIBOFLAVINSYNDEAM-RXN	3.5.4.26
RXN0-1081	3.5.4.-
GLUCOSAMINE-6-P-DEAMIN-RXN	3.5.99.6
3.6.1.19-RXN	3.6.1.19
3.6.1.41-RXN	3.6.1.41
ACYLPHOSPHATASE-RXN	3.6.1.7
ADPSUGPPHOSPHAT-RXN	3.6.1.21
CDPDIGLYPYPHOSPHA-RXN	3.6.1.26
DCTP-PYROPHOSPHATASE-RXN	3.6.1.12
DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN	3.6.1.-
DUTP-PYROP-RXN	3.6.1.23
EXOPOLYPHOSPHATASE-RXN	3.6.1.11
GUANOSINE-DIPHOSPHATASE-RXN	3.6.1.42
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	3.6.1.-
HISTPRATPHYD-RXN	3.6.1.31
INORGPYROPHOSPHAT-RXN	3.6.1.1
LIPIDXSYNTHESIS-RXN	3.6.1.54
NADPYROPHOSPHAT-RXN	3.6.1.22
NUCLEOSIDE-DIPHOSPHATASE-RXN	3.6.1.6
PPPGPPHYDRO-RXN	3.6.1.40
RXN0-1441	3.6.1.13
RXN0-1602	3.6.1.-
RXN0-1603	3.6.1.-
RXN0-2604	3.6.1.-
RXN0-383	3.6.1.-
RXN0-384	3.6.1.-
RXN0-385	3.6.1.-
RXN0-4401	3.6.1.9
RXN0-5073	3.6.1.-
RXN0-5074	3.6.1.-
RXN0-5107	3.6.1.-
RXN0-5510	3.6.1.-
RXN0-6382	3.6.1.-
UDPSUGARHYDRO-RXN	3.6.1.45
UNDECAPRENYL-DIPHOSPHATASE-RXN	3.6.1.27
3.6.3.27-RXN	3.6.3.27
3.6.3.3-RXN	3.6.3.3
3.6.3.32-RXN	3.6.3.32
3.6.3.39-RXN	3.6.3.39
3.6.3.4-RXN	3.6.3.4
3.6.3.5-RXN	3.6.3.5
ABC-10-RXN	3.6.3.34
ABC-11-RXN	3.6.3.34
ABC-12-RXN	3.6.3.21
ABC-13-RXN	3.6.3.21
ABC-14-RXN	3.6.3.21
ABC-16-RXN	3.6.3.19
ABC-18-RXN	3.6.3.17
ABC-19-RXN	3.6.3.29
ABC-2-RXN	3.6.3.17
ABC-20-RXN	3.6.3.24
ABC-23-RXN	3.6.3.28
ABC-24-RXN	3.6.3.31
ABC-25-RXN	3.6.3.31
ABC-27-RXN	3.6.3.27
ABC-28-RXN	3.6.3.17
ABC-3-RXN	3.6.3.21
ABC-33-RXN	3.6.3.17
ABC-34-RXN	3.6.3.20
ABC-37-RXN	3.6.3.21
ABC-4-RXN	3.6.3.21
ABC-5-RXN	3.6.3.33
ABC-64-RXN	3.6.3.36
ABC-7-RXN	3.6.3.25
ABC-70-RXN	3.6.3.25
ABC-9-RXN	3.6.3.34
ATPSYN-RXN	3.6.3.14
RXN-8638	3.6.3.32
RXN0-5205	3.6.3.5
RXN0-5206	3.6.3.3
RXN0-5207	3.6.3.4
TRANS-RXN-181A	3.6.3.-
TRANS-RXN-2	3.6.3.12
TRANS-RXN-250	3.6.3.2
TRANS-RXN0-162	3.6.3.41
TRANS-RXN0-222	3.6.3.21
RXN-11109	3.6.4.13
RXN0-1061	3.6.4.10
3.6.5.1-RXN	3.6.5.1
RXN0-5462	3.6.5.-
MHPCHYDROL-RXN	3.7.1.-
RXN0-4121	3.9.1.-
PYRIMSYN1-RXN	4.-.-.-
THIAZOLSYN2-RXN	4.-.-.-
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	4.1.1.-
ARGDECARBOX-RXN	4.1.1.19
ASPDECARBOX-RXN	4.1.1.11
DIAMINOPIMDECARB-RXN	4.1.1.20
GLUTDECARBOX-RXN	4.1.1.15
GLYOCARBOLIG-RXN	4.1.1.47
IGPSYN-RXN	4.1.1.48
LYSDECARBOX-RXN	4.1.1.18
ORNDECARBOX-RXN	4.1.1.17
OROTPDECARB-RXN	4.1.1.23
OXALODECARB-RXN	4.1.1.3
OXALYL-COA-DECARBOXYLASE-RXN	4.1.1.8
P-PANTOCYSDECARB-RXN	4.1.1.36
PEPCARBOX-RXN	4.1.1.31
PEPCARBOXYKIN-RXN	4.1.1.49
PHOSPHASERDECARB-RXN	4.1.1.65
RXN0-310	4.1.1.41
RXN0-705	4.1.1.85
SAMDECARB-RXN	4.1.1.50
UROGENDECARBOX-RXN	4.1.1.37
DEHYDDEOXPHOSGALACT-ALDOL-RXN	4.1.2.21
DEOXYRIBOSE-P-ALD-RXN	4.1.2.4
F16ALDOLASE-RXN	4.1.2.13
FUCPALDOL-RXN	4.1.2.17
H2NEOPTERINALDOL-RXN	4.1.2.25
KDGALDOL-RXN	4.1.2.20
KDPGALDOL-RXN	4.1.2.14
LTAA-RXN	4.1.2.5
PHENYLSERINE-ALDOLASE-RXN	4.1.2.26
RHAMNULPALDOL-RXN	4.1.2.19
RXN0-2381	4.1.2.8
RXN0-313	4.1.2.-
RXN0-5234	4.1.2.5
RXN0-5433	4.1.2.-
SEDOBISALDOL-RXN	4.1.2.-
TAGAALDOL-RXN	4.1.2.40
THREONINE-ALDOLASE-RXN	4.1.2.5
4OH2OXOGLUTARALDOL-RXN	4.1.3.16
ACNEULY-RXN	4.1.3.3
ADCLY-RXN	4.1.3.38
ANTHRANSYN-RXN	4.1.3.27
CHORPYRLY-RXN	4.1.3.40
CITLY-RXN	4.1.3.6
CITRYLY-RXN	4.1.3.34
ISOCIT-CLEAV-RXN	4.1.3.1
METHYLISOCITRATE-LYASE-RXN	4.1.3.30
MHPELY-RXN	4.1.3.39
NAPHTHOATE-SYN-RXN	4.1.3.36
DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN	4.1.99.3
DIOHBUTANONEPSYN-RXN	4.1.99.12
TRYPTOPHAN-RXN	4.1.99.1
RXN0-4641	4.2.-.-
2-METHYLCITRATE-DEHYDRATASE-RXN	4.2.1.79
2-OXOPENT-4-ENOATE-HYDRATASE-RXN	4.2.1.80
2PGADEHYDRAT-RXN	4.2.1.11
3-DEHYDROQUINATE-DEHYDRATASE-RXN	4.2.1.10
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	4.2.1.-
3-ISOPROPYLMALISOM-RXN	4.2.1.33
4.2.1.58-RXN	4.2.1.58
4.2.1.59-RXN	4.2.1.59
4.2.1.61-RXN	4.2.1.61
4.2.1.99-RXN	4.2.1.99
ACONITATEDEHYDR-RXN	4.2.1.3
ACONITATEHYDR-RXN	4.2.1.3
ALTRODEHYDRAT-RXN	4.2.1.7
DIHYDRODIPICSYN-RXN	4.2.1.52
DIHYDROXYISOVALDEHYDRAT-RXN	4.2.1.9
DIHYDROXYMETVALDEHYDRAT-RXN	4.2.1.9
DTDPGLUCDEHYDRAT-RXN	4.2.1.46
ENOYL-COA-HYDRAT-RXN	4.2.1.17
FABAUNSATDEHYDR-RXN	4.2.1.60
FUMHYDR-RXN	4.2.1.2
GALACTARDEHYDRA-RXN	4.2.1.42
GALACTONDEHYDRAT-RXN	4.2.1.6
GDPMANDEHYDRA-RXN	4.2.1.47
GLUCARDEHYDRA-RXN	4.2.1.40
IMIDPHOSDEHYD-RXN	4.2.1.19
L-RHAMNONATE-DEHYDRATASE-RXN	4.2.1.90
LTARTDEHYDRA-RXN	4.2.1.32
MANNONDEHYDRAT-RXN	4.2.1.8
O-SUCCINYLBENZOATE-COA-SYN-RXN	4.2.1.113
PGLUCONDEHYDRAT-RXN	4.2.1.12
PORPHOBILSYNTH-RXN	4.2.1.24
PREPHENATEDEHYDRAT-RXN	4.2.1.51
R524-RXN	4.2.1.104
RXN-10656	4.2.1.59
RXN-10660	4.2.1.59
RXN-11477	4.2.1.59
RXN-11481	4.2.1.59
RXN-8991	4.2.1.33
RXN-9520	4.2.1.59
RXN-9533	4.2.1.59
RXN-9537	4.2.1.59
RXN-9557	4.2.1.61
RXN-9655	4.2.1.59
RXN0-2144	4.2.1.59
RXN0-2382	4.2.1.-
RXN0-3561	4.2.1.-
RXN0-5222	4.2.1.104
RXN0-5224	4.2.1.1
RXN0-5398	4.2.1.70
RXN0-6511	4.2.1.-
RXN0-6513	4.2.1.17
TRYPSYN-RXN	4.2.1.20
UROGENIIISYN-RXN	4.2.1.75
3-DEHYDROQUINATE-SYNTHASE-RXN	4.2.3.4
CHORISMATE-SYNTHASE-RXN	4.2.3.5
METHGLYSYN-RXN	4.2.3.3
THRESYN-RXN	4.2.3.1
4.2.99.18-RXN	4.2.99.18
RXN-9310	4.2.99.20
RXN0-2601	4.2.99.18
4.3.1.15-RXN	4.3.1.15
4.3.1.17-RXN	4.3.1.17
ASPARTASE-RXN	4.3.1.1
DSERDEAM-RXN	4.3.1.18
ETHAMLY-RXN	4.3.1.7
THREDEHYD-RXN	4.3.1.19
AICARSYN-RXN	4.3.2.2
AMPSYN-RXN	4.3.2.2
ARGSUCCINLYA-RXN	4.3.2.1
UREIDOGLYCOLATE-LYASE-RXN	4.3.2.3
CYSTATHIONINE-BETA-LYASE-RXN	4.4.1.8
DCYSDESULF-RXN	4.4.1.15
GLYOXI-RXN	4.4.1.5
LCYSDESULF-RXN	4.4.1.1
RIBOSYLHOMOCYSTEINASE-RXN	4.4.1.21
RXN-2961	4.4.1.22
RXN0-279	4.4.1.-
SELENOCYSTEINE-LYASE-RXN	4.4.1.16
ALADEHYDCHLORO-RXN	4.5.1.2
ADENYLATECYC-RXN	4.6.1.1
GUANYLCYC-RXN	4.6.1.2
RXN0-302	4.6.1.12
PROTOHEMEFERROCHELAT-RXN	4.99.1.1
SIROHEME-FERROCHELAT-RXN	4.99.1.4
H2NTPEPIM-RXN	5.-.-.-
ALARACECAT-RXN	5.1.1.1
DIAMINOPIMEPIM-RXN	5.1.1.7
GLUTRACE-RXN	5.1.1.3
RXN0-5228	5.1.1.-
RXN0-5329	5.1.1.-
OHBUTYRYL-COA-EPIM-RXN	5.1.2.3
RXN0-5285	5.1.2.-
5.1.3.20-RXN	5.1.3.20
ALDOSE1EPIM-RXN	5.1.3.3
DTDPDEHYDRHAMEPIM-RXN	5.1.3.13
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN	5.1.3.15
LXULRU5P-RXN	5.1.3.22
LYXISOM-RXN	5.1.3.-
NANE-RXN	5.1.3.9
RIBULP3EPIM-RXN	5.1.3.1
RIBULPEPIM-RXN	5.1.3.4
RXN0-304	5.1.3.-
RXN0-5298	5.1.3.-
RXN0-5306	5.1.3.-
UDPGLCNACEPIM-RXN	5.1.3.14
UDPGLUCEPIM-RXN	5.1.3.2
METHYLMALONYL-COA-EPIM-RXN	5.1.99.1
PEPTIDYLPROLYL-ISOMERASE-RXN	5.2.1.8
ARABISOM-RXN	5.3.1.4
DARAB5PISOM-RXN	5.3.1.13
DARABISOM-RXN	5.3.1.3
FUCISOM-RXN	5.3.1.25
GALACTUROISOM-RXN	5.3.1.12
GLUCUROISOM-RXN	5.3.1.12
MANNOSE-ISOMERASE-RXN	5.3.1.7
MANNPISOM-RXN	5.3.1.8
PGLUCISOM-RXN	5.3.1.9
PRAISOM-RXN	5.3.1.24
PRIBFAICARPISOM-RXN	5.3.1.16
RHAMNISOM-RXN	5.3.1.14
RIB5PISOM-RXN	5.3.1.6
